"","congressionaldistrict","fips","czone","d2_turnout_2002_2010","d2_shnr_2002_2004","d2_shnr_2002_2006","d2_shnr_2002_2008","d2_shnr_2002_2010","d2_shnr_2002_2012","d2_shnr_2002_2014","d2_shnr_2002_2016","d2_shnr_distr_2002_2010","d2_shnr_solidd_2002_2010","d2_shnr_solidr_2002_2010","d2_shnr_competitive_2002_2010","d2_rwin_2002_2004","d2_rwin_2002_2006","d2_rwin_2002_2008","d2_rwin_2002_2010","d2_rwin_2002_2012","d2_rwin_2002_2014","d2_rwin_2002_2016","d2_cfavg_demlib_2002_2004","d2_cfavg_demlib_2002_2006","d2_cfavg_demlib_2002_2008","d2_cfavg_demlib_2002_2010","d2_cfavg_demlib_2002_2012","d2_cfavg_demlib_2002_2014","d2_cfavg_demlib_2002_2016","d2_cfavg_demmod_2002_2004","d2_cfavg_demmod_2002_2006","d2_cfavg_demmod_2002_2008","d2_cfavg_demmod_2002_2010","d2_cfavg_demmod_2002_2012","d2_cfavg_demmod_2002_2014","d2_cfavg_demmod_2002_2016","d2_cfavg_repmod_2002_2004","d2_cfavg_repmod_2002_2006","d2_cfavg_repmod_2002_2008","d2_cfavg_repmod_2002_2010","d2_cfavg_repmod_2002_2012","d2_cfavg_repmod_2002_2014","d2_cfavg_repmod_2002_2016","d2_cfavg_repcon_2002_2004","d2_cfavg_repcon_2002_2006","d2_cfavg_repcon_2002_2008","d2_cfavg_repcon_2002_2010","d2_cfavg_repcon_2002_2012","d2_cfavg_repcon_2002_2014","d2_cfavg_repcon_2002_2016","d2_nominate_demlib_2002_2010","d2_nominate_demmod_2002_2010","d2_nominate_repmod_2002_2010","d2_nominate_repcon_2002_2010","d2_teaparty_2002_2010","d_party_2002_2004","d_party_2004_2006","d_party_2006_2008","d_party_2008_2010","d_party_2010_2012","d_party_2012_2014","d_party_2014_2016","d_imp_usch_pd","d_imp_otch_lag_pd","reg_midatl","reg_encen","reg_wncen","reg_satl","reg_escen","reg_wscen","reg_mount","reg_pacif","l_shind_manuf_cbp","l_sh_routine33","l_task_outsource","shnr_pres2000","shnr_pres1996","l_sh_pop_f","l_sh_pop_edu_c","l_sh_fborn","l_sh_pop_age_1019","l_sh_pop_age_2029","l_sh_pop_age_3039","l_sh_pop_age_4049","l_sh_pop_age_5059","l_sh_pop_age_6069","l_sh_pop_age_7079","l_sh_pop_age_8000","l_sh_pop_white","l_sh_pop_black","l_sh_pop_asian","l_sh_pop_hispanic","sh_district_2002","majority_white","redistrict_2004","redistrict_2006","redistrict_2012","redistrict_2016","house20_r","house16_r","d2_shnr_2016_20","d2_shnr_2002_2020","rep_control","_merge"
"3415","VA 9",51027,11201,0.049264132976532,3.48609232902527,-4.8017635345459,-24.4335784912109,18.0712776184082,18.0712795257568,57.8638534545898,57.8638534545898,18.234992980957,0,0,18.0712776184082,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,0.686503740996296,1.19296904451431,0,0,0,1,0,0,0,0,0.14509879052639,28.23171043396,-1.16719615459442,0.402276456356049,0.298362106084824,0.492883086204529,0.253355264663696,0.00285417749546468,0.1332937926054,0.123248569667339,0.156757354736328,0.172696277499199,0.138372004032135,0.0932982414960861,0.0517458654940128,0.024204907938838,0.967492043972015,0.026243606582284,0.00137148785870522,0.0047446065582335,0.0415803864598274,1,0,0,1,1,97.1862487792969,71.0739212036133,0.261123299598694,83.9761810302734,1,"matched (3)"
"3416","VA 5",51029,17600,0.168140470981598,1.9727349281311,-2.35140919685364,-12.0933294296265,-14.6683988571167,-14.6683988571167,-5.24509525299072,-5.24509525299072,-11.5484294891357,0,0,-14.6683988571167,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,0,0,0,0.827435805838245,1.38259057410418,0,0,0,1,0,0,0,0,0.145700663328171,29.4129257202148,-0.295052826404572,0.516673505306244,0.453987717628479,0.451193749904633,0.247406587004662,0.00755296694114804,0.134417206048965,0.121743582189083,0.167509436607361,0.159572422504425,0.12398386746645,0.0880112648010254,0.062023937702179,0.0336683094501495,0.591115653514862,0.390578001737595,0.00172822119202465,0.00806503277271986,0.0243248660117388,1,0,0,1,1,55.1372833251953,59.7234268188477,-0.0458614230155945,-9.83123874664307,1,"matched (3)"
"3417","VA 5",51031,2300,0.168135911226273,3.03537845611572,-0.599569082260132,-8.46335315704346,-4.98200035095215,-4.98200035095215,1.00754499435425,1.00754499435425,-11.5484294891357,0,0,-4.98200035095215,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,0,0,0,2.7926394358493,2.72842995663688,0,0,0,1,0,0,0,0,0.26947620511055,33.1907234191895,-0.173831582069397,0.664034485816956,0.602149367332458,0.512040376663208,0.400651097297668,0.011492227204144,0.135537803173065,0.120443247258663,0.14577704668045,0.155879244208336,0.130799949169159,0.0952464863657951,0.0613179840147495,0.0288774035871029,0.832374036312103,0.147147506475449,0.00616703880950809,0.00828145164996386,0.0779302567243576,1,0,0,1,1,68.3188095092773,75.66259765625,-0.0734378695487976,-6.33624315261841,1,"matched (3)"
"3418","VA 1",51033,11301,-0.0491486489772797,0,-39.8970718383789,-48.0276107788086,-43.2074432373047,-43.2074432373047,-37.5701713562012,-37.5701713562012,-35.2570343017578,0,-43.2074432373047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,0,0,100,100,100,100,100,0,0,-100,100,0,0,0,0,0,0,0,0,0.140566129677106,0.290166591340366,0,0,0,1,0,0,0,0,0.0776086896657944,28.3544979095459,0.00843837857246399,0.473072201013565,0.419470369815826,0.502237677574158,0.336560130119324,0.0172686595469713,0.136793091893196,0.111251749098301,0.157633021473885,0.153971344232559,0.131820440292358,0.0840377956628799,0.0614800415933132,0.0301071386784315,0.625740230083466,0.343745768070221,0.00357126700691879,0.0133357439190149,0.0194020103663206,1,0,0,1,1,56.3126258850098,53.1344337463379,0.0317819118499756,-34.3919792175293,1,"matched (3)"
"3419","VA 7",51033,11301,-0.0491486489772797,50.5675926208496,2.7209849357605,-2.63525247573853,-1.2340784072876,-1.2340784072876,4.40221405029297,4.40221405029297,-6.06093978881836,0,-1.2340784072876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,-99.7406616210938,-99.7406616210938,0,100,100,0,0,99.7406616210938,99.7406616210938,0,0,0,0,0,0,0,0,0,0,0,0,0.140566129677106,0.290166591340366,0,0,0,1,0,0,0,0,0.0776086896657944,28.3544979095459,0.00843837857246399,0.473072201013565,0.419470369815826,0.502237677574158,0.336560130119324,0.0172686595469713,0.136793091893196,0.111251749098301,0.157633021473885,0.153971344232559,0.131820440292358,0.0840377956628799,0.0614800415933132,0.0301071386784315,0.625740230083466,0.343745768070221,0.00357126700691879,0.0133357439190149,0.0154678290709853,1,0,0,1,1,56.3126258850098,53.1344337463379,0.0317819118499756,7.58040618896484,1,"matched (3)"
"3420","VA 9",51035,602,0.056393176317215,5.77825927734375,0.353643298149109,-43.4218101501465,16.2288017272949,16.2288017272949,49.146484375,49.146484375,18.234992980957,0,0,16.2288017272949,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,3.17663998902714,7.38952277695337,0,0,0,1,0,0,0,0,0.450672775506973,30.3286724090576,-0.816774666309357,0.662516593933105,0.584918618202209,0.507061004638672,0.303579926490784,0.00871943961828947,0.117216616868973,0.115164987742901,0.142930418252945,0.151136949658394,0.134929046034813,0.103641651570797,0.0794665738940239,0.040998462587595,0.979688823223114,0.00441101053729653,0.00099162245169282,0.0163788683712482,0.045257031917572,1,0,0,1,1,96.7335968017578,75.9811630249023,0.207524299621582,69.8989181518555,1,"matched (3)"
"3421","VA 3",51036,2400,0.288591146469116,34.0006065368652,0,0,37.5762176513672,37.5762176513672,6.04937076568604,6.04937076568604,27.9667549133301,37.5762176513672,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307484217532578,0.810304514141625,0,0,0,1,0,0,0,0,0.133108779788017,33.0428695678711,0.185432434082031,0.340579718351364,0.283577233552933,0.50938493013382,0.311042308807373,0.0125613631680608,0.129078835248947,0.100490905344486,0.154634714126587,0.172682642936707,0.152035802602768,0.0932717323303223,0.0590528436005116,0.0219462886452675,0.356627196073532,0.548512876033783,0.00101068441290408,0.00649725692346692,0.0112995179370046,0,0,0,1,1,39.5008010864258,37.050895690918,0.0244990587234497,8.49927616119385,0,"matched (3)"
"3422","VA 5",51037,2200,0.160832405090332,3.49942445755005,-1.02210640907288,-10.9860715866089,-10.9556493759155,-10.9556493759155,-1.97838544845581,-1.97838544845581,-11.5484294891357,0,0,-10.9556493759155,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,0,0,0,1.07551558837656,3.46070805235369,0,0,0,1,0,0,0,0,0.295091360807419,28.5279693603516,-0.914852619171143,0.585998356342316,0.511674880981445,0.520766496658325,0.284130692481995,0.0080179600045085,0.139753043651581,0.0999037846922874,0.133499041199684,0.146728679537773,0.125721618533134,0.103271327912807,0.0811417549848557,0.0430564470589161,0.655147552490234,0.328896731138229,0.00160359207075089,0.0165169984102249,0.0189378429204226,1,0,0,1,1,59.7070808410645,63.9495010375977,-0.042424201965332,-6.22080564498901,1,"matched (3)"
"3423","VA 4",51041,2400,-0.0968407839536667,-32.5586738586426,0,-40.5102844238281,-36.0722427368164,-36.0722427368164,-33.0051765441895,-33.0051765441895,-37.5323944091797,0,-36.0722427368164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612539350986481,0.307484217532578,0.810304514141625,0,0,0,1,0,0,0,0,0.133108779788017,33.0428695678711,0.185432434082031,0.644112825393677,0.652094542980194,0.512941360473633,0.632973551750183,0.0520309507846832,0.163387879729271,0.106424316763878,0.160944655537605,0.180890560150146,0.127389833331108,0.0593875423073769,0.0385066717863083,0.0162829980254173,0.767390131950378,0.177739381790161,0.0236780643463135,0.0293070878833532,0.194483175873756,1,0,0,1,1,46.5175514221191,54.7513313293457,-0.0823377966880798,-41.238956451416,0,"matched (3)"
"3424","VA 7",51041,2400,-0.0968407839536667,25.1965751647949,-8.85800743103027,-11.2593765258789,-11.5992488861084,-11.5992488861084,-8.56632041931152,-8.56632041931152,-6.06093978881836,0,-11.5992488861084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307484217532578,0.810304514141625,0,0,0,1,0,0,0,0,0.133108779788017,33.0428695678711,0.185432434082031,0.644112825393677,0.652094542980194,0.512941360473633,0.632973551750183,0.0520309507846832,0.163387879729271,0.106424316763878,0.160944655537605,0.180890560150146,0.127389833331108,0.0593875423073769,0.0385066717863083,0.0162829980254173,0.767390131950378,0.177739381790161,0.0236780643463135,0.0293070878833532,0.196311444044113,1,0,0,1,1,46.5175514221191,54.7513313293457,-0.0823377966880798,-16.8001003265381,0,"matched (3)"
"3425","VA 10",51043,17502,0.0911598801612854,-6.85054063796997,-9.64137935638428,-5.31291961669922,-4.4312596321106,-4.4312596321106,-8.42078971862793,-8.42078971862793,-7.46726989746094,0,-4.4312596321106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-100,-100,-100,-100,-100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.969495591289792,0.992133027650219,0,0,0,1,0,0,0,0,0.277291536331177,29.7144508361816,-0.388261616230011,0.571009933948517,0.535877168178558,0.50513756275177,0.491846919059753,0.0246601328253746,0.12812203168869,0.0822794809937477,0.154441982507706,0.171435341238976,0.141716718673706,0.0945305079221725,0.0654442012310028,0.0374644324183464,0.91147643327713,0.0673411339521408,0.00490041077136993,0.0146221937611699,0.0209892708808184,1,0,0,1,1,58.2567329406738,63.0116233825684,-0.0475488901138306,-13.1756801605225,1,"matched (3)"
"3426","VA 9",51045,16600,0.185678601264954,-0.245624780654907,-7.68218946456909,-39.6383857727051,16.0720443725586,16.0720443725586,48.0766410827637,48.0766448974609,18.234992980957,0,0,16.0720443725586,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,0.939740977634441,1.61545725058095,0,0,0,1,0,0,0,0,0.221220433712006,33.5781173706055,-0.118225812911987,0.649917960166931,0.522465467453003,0.491651952266693,0.357764661312103,0.00314280111342669,0.13376547396183,0.100373208522797,0.152229428291321,0.164407774806023,0.140443921089172,0.0982125326991081,0.0601060688495636,0.0286780595779419,0.989393055438995,0.00196425057947636,0.00157140055671334,0.00333922612480819,0.00762584898620844,1,0,0,1,1,96.4422760009766,78.0593719482422,0.183829009532928,66.4595489501953,1,"matched (3)"
"3427","VA 7",51047,17600,0.0301652550697327,39.532642364502,6.85694789886475,0.959110260009766,9.5245246887207,9.5245246887207,19.2042713165283,19.2042713165283,-6.06093978881836,0,9.5245246887207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827435805838245,1.38259057410418,0,0,0,1,0,0,0,0,0.145700663328171,29.4129257202148,-0.295052826404572,0.630290448665619,0.592828869819641,0.491827666759491,0.380104303359985,0.0348199158906937,0.14444574713707,0.117798142135143,0.162483215332031,0.160527691245079,0.118323504924774,0.0762944370508194,0.053616251796484,0.0291576664894819,0.782674670219421,0.181542232632637,0.00656704232096672,0.0250423215329647,0.0527597889304161,1,0,0,1,1,59.8470153808594,65.1548919677734,-0.0530787706375122,13.8963947296143,1,"matched (3)"
"3428","VA 5",51049,2200,0.182244479656219,-3.88336181640625,-4.94635677337646,-17.3075199127197,-17.4465827941895,-17.4465827941895,-8.69861793518066,-8.69861793518066,-11.5484294891357,0,0,-17.4465827941895,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,0,0,0,1.07551558837656,3.46070805235369,0,0,0,1,0,0,0,0,0.295091360807419,28.5279693603516,-0.914852619171143,0.584224164485931,0.542296946048737,0.523677468299866,0.301956981420517,0.01308639254421,0.134523674845695,0.108239993453026,0.147831872105598,0.144061222672462,0.13075302541256,0.0969280228018761,0.0690917149186134,0.0334922932088375,0.603748500347137,0.374403893947601,0.00354885216802359,0.0166352447122335,0.0136150233447552,1,0,0,1,1,56.0933609008789,60.7897529602051,-0.0469639301300049,-13.3950099945068,1,"matched (3)"
"3429","VA 9",51051,11203,0.045322448015213,8.40005588531494,-1.55448913574219,-28.2012519836426,12.738883972168,12.738883972168,60.3194122314453,60.3194122314453,18.234992980957,0,0,12.738883972168,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,0.292563362219816,1.8752706729575,0,0,0,1,0,0,0,0,0.0946638435125351,25.4710922241211,-1.29951524734497,0.441413819789886,0.362894207239151,0.511009454727173,0.240007072687149,0.00189082033466548,0.139920711517334,0.116803906857967,0.136627018451691,0.164623364806175,0.134065270423889,0.0957609042525291,0.0669716373085976,0.0342177487909794,0.989569962024689,0.00353766395710409,0.000731930485926569,0.00426959432661533,0.0250521600246429,1,0,0,1,1,95.4433288574219,66.9555435180664,0.284877896308899,88.8071975708008,1,"matched (3)"
"3430","VA 4",51053,2400,0.232743158936501,-33.4232864379883,0,-38.8505744934082,-38.6879997253418,-38.6879997253418,-36.5974082946777,-36.5974082946777,-37.5323944091797,0,-38.6879997253418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.307484217532578,0.810304514141625,0,0,0,1,0,0,0,0,0.133108779788017,33.0428695678711,0.185432434082031,0.553482234477997,0.47508305311203,0.50299596786499,0.32019305229187,0.013818122446537,0.136102393269539,0.101129092276096,0.164472341537476,0.166510418057442,0.133493661880493,0.0894305631518364,0.0575143694877625,0.0255574118345976,0.645538687705994,0.33656707406044,0.00309786829166114,0.0096604572609067,0.0395136661827564,1,0,0,1,1,57.3870162963867,56.7373695373535,0.00649648904800415,-35.9477615356445,1,"matched (3)"
"3431","VA 1",51057,11303,0.19650112092495,0,-32.6732711791992,-45.1271591186523,-40.5460052490234,-40.5460052490234,-32.5945434570312,-32.5945434570312,-35.2570343017578,0,-40.5460052490234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,0,0,100,100,100,100,100,0,0,-100,100,0,0,0,0,0,0,0,0,0.409675598620012,0.651456432141259,0,0,0,1,0,0,0,0,0.141341432929039,28.7380638122559,-0.697489321231842,0.532733201980591,0.493780821561813,0.526479125022888,0.387124240398407,0.0140154166147113,0.13204525411129,0.100810892879963,0.142256483435631,0.152267500758171,0.129742711782455,0.0964060500264168,0.0818900763988495,0.0454499945044518,0.579637587070465,0.390429466962814,0.00810891948640347,0.00720792869105935,0.0162627045065165,1,0,0,1,1,55.5555572509766,59.6298446655273,-0.0407428741455078,-36.668830871582,1,"matched (3)"
"3432","VA 11",51059,11304,-0.195250973105431,-38.711612701416,-44.7720336914062,-56.5313568115234,-51.5407905578613,-51.5407905578613,-48.5553283691406,-48.5553321838379,-50.2204895019531,0,0,-51.5407905578613,0,0,-100,-100,-100,-100,-99.9999923706055,0,0,0,0,0,16.3858833312988,16.3858833312988,0,0,100,100,100,83.6141128540039,83.6141128540039,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,11.0383138656616,11.0383138656616,0,100,0,-100,0,0,0,1,0,0.110383152961731,0,0.00103789567947388,0.24378147481309,0.275205493390584,0,0,0,1,0,0,0,0,0.0535876266658306,31.9244651794434,1.04549312591553,0.507109522819519,0.508494257926941,0.503610730171204,0.768661260604858,0.245091259479523,0.132308468222618,0.127034932374954,0.175127789378166,0.17491640150547,0.133564457297325,0.0612282156944275,0.0367404334247112,0.016921903938055,0.699050962924957,0.0856902152299881,0.129969716072083,0.11029452085495,0.684168517589569,1,0,0,1,1,30.8669471740723,21.7042446136475,0.0916270315647125,-39.3926315307617,0,"matched (3)"
"3433","VA 10",51059,11304,-0.195250973105431,-9.80120277404785,-15.3867778778076,-12.9831733703613,-9.78782749176025,-9.78782749176025,-10.6869039535522,-10.6869039535522,-7.46726989746094,0,-9.78782749176025,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26916885375977,9.26916885375977,0,0,0,0,0,-9.2691707611084,-9.2691707611084,-100,0,-100,-100,-100,-100,-100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0.417509138584137,0,0.00155457854270935,0.24378147481309,0.275205493390584,0,0,0,1,0,0,0,0,0.0535876266658306,31.9244651794434,1.04549312591553,0.507109522819519,0.508494257926941,0.503610730171204,0.768661260604858,0.245091259479523,0.132308468222618,0.127034932374954,0.175127789378166,0.17491640150547,0.133564457297325,0.0612282156944275,0.0367404334247112,0.016921903938055,0.699050962924957,0.0856902152299881,0.129969716072083,0.11029452085495,0.341895192861557,1,0,0,1,1,30.8669471740723,21.7042446136475,0.0916270315647125,-1.52420139312744,0,"matched (3)"
"3434","VA 8",51059,11304,-0.195250973105431,0.171655416488647,-7.00886249542236,-8.80388927459717,0.0186920166015625,0.0186920166015625,3.80854892730713,3.80854892730713,-0.489333271980286,0.0186920166015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2629165649414,76.2629165649414,0,0,0,0,0,-76.2629165649414,-76.2629165649414,0,0,0,0,0,-0.00467937719076872,-0.00467937719076872,0,0,0,0,0,0.00467937719076872,0.00467937719076872,0,0,0,0,0,0,0,0,0,4.67896461486816e-05,0,3.57627868652344e-07,0.24378147481309,0.275205493390584,0,0,0,1,0,0,0,0,0.0535876266658306,31.9244651794434,1.04549312591553,0.507109522819519,0.508494257926941,0.503610730171204,0.768661260604858,0.245091259479523,0.132308468222618,0.127034932374954,0.175127789378166,0.17491640150547,0.133564457297325,0.0612282156944275,0.0367404334247112,0.016921903938055,0.699050962924957,0.0856902152299881,0.129969716072083,0.11029452085495,0.47204053401947,1,0,0,1,1,30.8669471740723,21.7042446136475,0.0916270315647125,12.9712514877319,0,"matched (3)"
"3435","VA 1",51061,11304,-0.122671753168106,0,-35.4980392456055,-39.338939666748,-27.2040309906006,-27.2040309906006,-18.3393535614014,-18.3393535614014,-35.2570343017578,0,-27.2040309906006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,0,0,100,100,100,100,100,0,0,-100,100,0,0,0,0,0,0,0,0,0.24378147481309,0.275205493390584,0,0,0,1,0,0,0,0,0.0535876266658306,31.9244651794434,1.04549312591553,0.635359704494476,0.620745539665222,0.505794405937195,0.56553053855896,0.0359455198049545,0.152052089571953,0.0880502015352249,0.161627888679504,0.175429373979568,0.136654630303383,0.0741943120956421,0.0474437326192856,0.0251546092331409,0.883947849273682,0.0878507047891617,0.00587605871260166,0.020203486084938,0.0434390418231487,1,0,0,1,1,60.2617263793945,65.1771392822266,-0.0491541624069214,-23.2547664642334,1,"matched (3)"
"3436","VA 10",51061,11304,-0.122671753168106,-7.44389295578003,-12.1406078338623,-7.97336673736572,-7.37654590606689,-7.37654590606689,1.90022587776184,1.90022587776184,-7.46726989746094,0,-7.37654590606689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-100,-100,-100,-100,-100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.24378147481309,0.275205493390584,0,0,0,1,0,0,0,0,0.0535876266658306,31.9244651794434,1.04549312591553,0.635359704494476,0.620745539665222,0.505794405937195,0.56553053855896,0.0359455198049545,0.152052089571953,0.0880502015352249,0.161627888679504,0.175429373979568,0.136654630303383,0.0741943120956421,0.0474437326192856,0.0251546092331409,0.883947849273682,0.0878507047891617,0.00587605871260166,0.020203486084938,0.0428316257894039,1,0,0,1,1,60.2617263793945,65.1771392822266,-0.0491541624069214,-3.01518702507019,1,"matched (3)"
"3437","VA 9",51063,16600,0.117720693349838,5.56583690643311,-1.65564119815826,-38.1994438171387,16.7210006713867,16.7210006713867,55.2996292114258,55.2996292114258,18.234992980957,0,0,16.7210006713867,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,0,0,0,0.939740977634441,1.61545725058095,0,0,0,1,0,0,0,0,0.221220433712006,33.5781173706055,-0.118225812911987,0.63622784614563,0.554312705993652,0.506342768669128,0.318422138690948,0.0152083029970527,0.126351445913315,0.106962665915489,0.141055211424828,0.151218101382256,0.14372207224369,0.0954302996397018,0.0724376514554024,0.044904138892889,0.967132747173309,0.0199654027819633,0.000937004457227886,0.0134784486144781,0.0211657024919987,1,0,0,1,1,89.1998977661133,67.453369140625,0.217465341091156,77.0461578369141,1,"matched (3)"
"3438","VA 5",51065,17600,0.201995939016342,-1.77502036094666,-6.21880292892456,-16.3238201141357,-12.2625827789307,-12.2625827789307,-4.33266162872314,-4.33266162872314,-11.5484294891357,0,0,-12.2625827789307,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,0,0,0,0.827435805838245,1.38259057410418,0,0,0,1,0,0,0,0,0.145700663328171,29.4129257202148,-0.295052826404572,0.59122496843338,0.562622547149658,0.535840749740601,0.474902659654617,0.0233950223773718,0.12086596339941,0.104703947901726,0.17154686152935,0.159624874591827,0.119319595396519,0.0993664860725403,0.0677408054471016,0.0230458416044712,0.794383227825165,0.184067443013191,0.0038409736007452,0.0117224520072341,0.0307471603155136,1,0,0,1,1,49.2757339477539,58.0360488891602,-0.0876031517982483,-13.0929765701294,0,"matched (3)"
"3439","VA 5",51067,16600,0.0744671225547791,3.09404134750366,-0.667411088943481,-9.96567630767822,-9.3404712677002,-9.3404712677002,-3.42360734939575,-3.42360734939575,-11.5484294891357,0,0,-9.3404712677002,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,0,0,0,0.939740977634441,1.61545725058095,0,0,0,1,0,0,0,0,0.221220433712006,33.5781173706055,-0.118225812911987,0.611048460006714,0.502834677696228,0.507126808166504,0.395919740200043,0.013513513840735,0.132449343800545,0.109503872692585,0.145603343844414,0.157086670398712,0.142092794179916,0.099310576915741,0.0652624443173409,0.0316584184765816,0.889544486999512,0.0934737548232079,0.00357399648055434,0.0121177518740296,0.0738052278757095,1,0,0,1,1,69.0524749755859,71.7692718505859,-0.0271679759025574,-6.14040422439575,1,"matched (3)"
"3440","VA 10",51069,17502,0.0881219804286957,-6.09304904937744,-11.2316846847534,-8.60303020477295,-3.75888347625732,-3.75888347625732,-2.42565870285034,-2.42565870285034,-7.46726989746094,0,-3.75888347625732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-100,-100,-100,-100,-100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.969495591289792,0.992133027650219,0,0,0,1,0,0,0,0,0.277291536331177,29.7144508361816,-0.388261616230011,0.670616090297699,0.639613628387451,0.499738216400146,0.428636908531189,0.0237463898956776,0.145704194903374,0.106436520814896,0.169467478990555,0.166646957397461,0.120843112468719,0.0778091177344322,0.0485230274498463,0.0234761610627174,0.949855625629425,0.026178453117609,0.00655305758118629,0.0169568806886673,0.0944149121642113,1,0,0,1,1,64.5134963989258,70.2151794433594,-0.0570167899131775,-8.12734222412109,1,"matched (3)"
